%22888
7	5001	5
7	5035	7
7	5215	1
7	5280	3
7	5368	1
7	5729	1
7	5873	4
7	5951	1
7	6198	6
7	6269	1
8	8	1
8	11	2
8	96	2
8	235	1
8	405	2
8	692	2
8	736	1
8	870	1
8	1586	1
8	1607	10
8	1707	1
8	1714	3
8	1781	1
8	2185	1
8	2358	2
8	2417	1
8	2492	1
8	2583	2
8	2588	1
8	2629	1
8	2729	1
8	2774	1
8	2818	1
8	2882	1
8	2958	1
8	2973	1
8	3030	2
8	3091	1
8	3187	1
8	3844	1
8	4265	1
8	4421	1
8	4756	1
8	4843	1
8	4972	1
8	4987	1
8	5085	1
8	5109	1
8	5280	2
8	5484	1
8	5514	2
8	5645	1
8	5670	2
8	5845	2
8	6012	1
8	6168	1
8	6224	2
9	3976	1
10	6446	1
10	235	1
10	405	1
10	6447	1
10	3614	1
10	6448	1
10	6449	1
10	6450	1
10	6451	1
10	6452	1
10	4705	1
10	6453	1
10	6454	1
11	8	1
11	11	26
11	6455	2
11	53	4
11	74	1
11	96	3
11	272	1
11	328	1
11	447	11
11	6456	1
11	570	7
11	608	13
11	640	37
11	709	1
11	6457	1
11	6458	5
11	736	40
11	739	2
11	755	2
11	756	2
11	786	7
11	797	3
11	799	1
11	908	26
11	6459	1
11	936	5
11	946	7
11	964	3
11	6460	1
11	1159	2
11	1181	1
11	1264	1
11	6461	1
11	1311	3
11	6462	1
11	1395	7
11	1421	5
11	1555	1
11	1605	1
11	1607	11
11	1676	1
11	1677	1
11	1714	13
11	1792	2
11	1814	9
11	1851	2
11	1896	2
11	1917	37
11	2014	5
11	2016	2
11	2017	1
11	2126	2
11	2134	9
11	2152	1
11	2159	1
11	2188	3
11	2223	1
11	2275	44
11	2278	3
11	2307	3
11	2365	1
11	2366	1
11	2402	2
11	2428	2
11	2472	1
11	2492	9
11	2554	9
11	2562	1
11	2569	3
11	2776	2
11	6463	1
11	2800	1
11	2811	2
11	6464	1
11	2917	2
11	3030	7
11	3059	3
11	3076	2
11	3129	1
11	6465	1
11	3143	1
11	3187	1
11	3193	2
11	3201	10
11	3302	3
11	3344	6
11	3429	5
11	3433	1
11	3472	1
11	3589	4
11	3614	2
11	3640	5
11	3664	3
11	3680	8
11	3726	18
11	6466	1
11	6467	1
11	3841	3
11	3883	31
11	3888	1
11	3933	36
11	4017	41
11	4033	1
11	4135	1
11	4265	7
11	6468	1
11	6469	1
11	4421	47
11	4501	1
11	4535	2
11	4572	1
11	4705	2
11	6470	1
11	4756	1
11	4763	2
11	4801	32
11	4955	1
11	5010	4
11	5225	1
11	5275	1
11	5288	2
11	5301	1
11	5310	20
11	5316	1
11	5355	62
11	5376	8
11	5396	1
11	5485	1
11	5514	4
11	5530	7
11	5592	1
11	5638	23
11	5645	1
11	5667	2
11	5715	2
11	5782	24
11	5824	3
11	5845	7
11	5851	1
11	5873	51
11	5977	6
11	6038	1
11	6111	1
11	6145	5
11	6471	1
11	6204	9
11	6224	3
11	6472	3
12	6473	9
12	6474	2
12	6475	4
12	6476	11
12	6477	8
12	6478	8
12	6479	2
12	6480	4
12	6481	2
12	6482	5
12	6483	13
12	6484	1
12	6485	13
12	6486	7
12	6487	3
12	6488	8
12	6489	2
12	6490	7
12	6491	16
12	6492	2
12	6493	2
12	6494	3
12	6495	6
12	6496	6
12	6497	4
12	6498	4
12	6499	2
12	6500	11
12	6501	5
12	6502	2
12	6503	3
12	6504	1
12	6505	11
12	6506	5
12	6507	4
12	6508	5
12	6509	2
12	6510	2
12	6511	6
12	6512	5
12	6513	5
12	6514	1
12	12	4
12	6515	3
12	6516	7
12	13	77
12	6517	3
12	18	3
12	198	5
12	326	16
12	431	75
12	606	1
12	710	3
12	730	2
12	747	12
12	937	4
12	1123	3
12	1252	22
12	1264	10
12	1274	19
12	1324	3
12	1421	3
12	1429	4
12	1459	1
12	1514	2
12	1605	19
12	1649	5
12	1663	10
12	1723	4
12	1725	15
12	1780	7
12	1920	1
12	1929	1
12	1963	1
12	2052	41
12	6518	1
12	2184	41
12	6519	1
12	6520	11
12	2410	1
12	6521	2
12	2500	4
12	2534	7
12	2569	16
12	2609	1
12	2701	2
12	2719	2
12	6522	4
12	2823	39
12	3068	1
12	3078	7
12	3170	1
12	3220	20
12	3337	5
12	3347	1
12	3388	1
12	6523	3
12	3435	26
12	3460	4
12	3520	6
12	3541	2
12	6524	1
12	3767	3
12	3783	22
12	3812	17
12	3858	4
12	3883	1
12	3967	4
12	3976	1
12	4077	4
12	4128	8
12	4250	2
12	4306	41
12	4317	4
12	4589	1
12	4660	30
12	4671	4
12	4693	3
12	4749	22
12	6525	3
12	4770	2
12	4778	8
12	4789	2
12	6526	1
12	5005	9
12	5081	6
12	5086	4
12	5281	16
12	5355	18
12	5356	1
12	5470	23
12	5636	5
12	5723	1
12	5740	3
12	5821	1
12	5830	21
12	6527	2
12	5845	9
12	5846	11
12	5977	1
12	6145	4
12	6163	4
12	6276	3
13	12	17
13	13	20
13	18	1
13	431	1
13	504	1
13	694	1
13	786	2
13	1092	3
13	1262	1
13	1264	1
13	1274	1
13	1354	1
13	1421	12
13	1455	1
13	1477	1
13	1514	1
13	1571	1
13	1597	2
13	1605	6
13	1677	1
13	1719	1
13	2052	6
13	2126	2
13	6528	2
13	6529	1
13	2562	1
13	2777	1
13	2823	2
13	2950	1
13	6530	2
13	3220	3
13	3310	3
13	3365	1
13	6531	2
13	3442	1
13	3446	1
13	3589	1
13	3629	2
13	3726	1
13	3883	8
13	6532	1
13	4300	1
13	4329	2
13	4390	1
13	4420	1
13	4654	1
13	4703	1
13	4763	2
13	4818	1
13	4833	2
13	4904	1
13	5168	1
13	5189	1
13	6533	2
13	5275	3
13	5285	2
13	5290	1
13	5310	1
13	5355	1
13	5634	1
13	5636	1
13	5638	3
13	5782	1
13	5807	1
13	5845	9
13	5873	3
13	5878	3
13	5973	1
13	6136	1
13	6215	1
13	6316	1
13	6534	1
14	6535	1
14	8	1
14	11	1
14	201	1
14	371	1
14	6536	1
14	786	1
14	1149	1
14	2549	1
14	2908	1
15	5403	1
16	16	1
16	235	1
16	938	1
16	3201	1
16	3455	1
16	4053	1
17	6537	1
17	2581	2
17	2967	2
17	3534	2
17	5030	3
17	5547	2
17	6538	1
18	7	14
18	9	1
18	13	1
18	14	1
18	6539	3
18	32	1
18	37	3
18	42	4
18	49	3
18	6540	1
18	6541	1
18	121	15
18	185	15
18	6542	4
18	230	1
18	234	1
18	235	1
18	249	1
18	6543	6
18	6544	1
18	6545	4
18	6546	15
18	6547	3
18	6548	1
18	328	1
18	331	2
18	335	1
18	347	1
18	6549	2
18	420	5
18	6550	1
18	431	16
18	6551	1
18	6552	2
18	556	1
18	6553	1
18	608	12
18	6554	1
18	636	2
18	6555	1
18	657	1
18	663	4
18	6556	2
18	669	3
18	6557	1
18	689	15
18	692	1
18	708	1
18	727	3
18	729	2
18	768	1
18	797	1
18	6558	2
18	6435	1
18	6559	1
18	870	2
18	6560	2
18	895	1
18	924	2
18	942	1
18	949	4
18	6561	1
18	961	1
18	969	3
18	983	1
18	6562	1
18	1047	2
18	1094	3
18	6563	1
18	6564	1
18	6565	1
18	1168	1
18	1201	1
18	1311	15
18	1333	12
18	1349	1
18	1395	1
18	6566	1
18	6567	1
18	1420	2
18	1421	1
18	6568	2
18	1535	1
18	1540	1
18	1574	1
18	1586	2
18	1588	1
18	1597	3
18	1605	1
18	1607	1
18	1615	1
18	1649	3
18	1674	2
18	1697	3
18	1707	2
18	1709	1
18	1714	1
18	6569	1
18	6570	1
18	1736	2
18	6571	1
18	1793	1
18	6572	1
18	6573	3
18	6574	4
18	6575	1
18	1851	1
18	6576	5
18	1877	3
18	1880	9
18	1881	1
18	6577	1
18	1895	2
18	6578	1
18	6579	1
18	1988	1
18	2014	1
18	2052	4
18	6580	1
18	6581	4
18	2121	4
18	2128	1
18	2136	3
18	2138	1
18	6582	1
18	2169	1
18	2187	3
18	6583	2
18	2209	1
18	2275	1
18	6584	2
18	2310	4
18	2317	3
18	2329	1
18	2360	1
18	2369	2
18	2379	14
18	2394	1
18	2417	5
18	6585	2
18	2432	2
18	2438	1
18	2492	2
18	2504	1
18	2537	3
18	6586	3
18	2552	3
18	2609	1
18	2612	1
18	2629	4
18	2650	1
18	6587	1
18	2745	2
18	2761	1
18	6588	1
18	6589	1
18	2795	15
18	2797	1
18	2818	1
18	2821	4
18	2823	2
18	2842	1
18	2843	8
18	2847	1
18	2868	3
18	2885	1
18	2900	19
18	6590	2
18	2949	1
18	2950	1
18	6591	1
18	2953	4
18	2958	2
18	3022	1
18	3030	2
18	3039	1
18	6592	1
18	3045	14
18	6593	1
18	3068	3
18	3070	1
18	3076	15
18	3128	2
18	3145	1
18	3181	1
18	6594	4
18	3187	1
18	3193	1
18	3201	3
18	3207	3
18	3258	2
18	6595	1
18	6596	2
18	3343	1
18	3344	1
18	6597	1
18	3404	2
18	6598	3
18	6599	1
18	3511	1
18	3535	1
18	3549	2
18	6600	1
18	6601	2
18	6602	1
18	3700	14
18	3726	20
18	3765	1
18	6603	2
18	3777	1
18	3779	2
18	3803	1
18	6604	1
18	3831	14
18	3841	1
18	3844	1
18	6605	1
18	3890	1
18	3908	1
18	3930	3
18	3933	1
18	3935	2
18	3939	2
18	6606	1
18	3954	1
18	3956	3
18	6607	3
18	3963	1
18	3971	1
18	3990	1
18	4017	1
18	4038	1
18	4069	1
18	6608	1
18	6609	1
18	4151	3
18	4158	1
18	4160	1
18	4173	3
18	4180	3
18	6610	2
18	6611	1
18	4202	1
18	4215	1
18	4230	1
18	6612	4
18	4235	1
18	4241	1
18	4270	2
18	4273	1
18	4290	4
18	4306	1
18	4320	3
18	6613	1
18	4382	2
18	6614	1
18	4489	2
18	6615	4
18	6616	1
18	6617	1
18	4611	1
18	6618	1
18	4624	1
18	4642	1
18	4661	1
18	4681	15
18	4684	1
18	4688	1
18	4693	3
18	4694	1
18	6619	1
18	4712	5
18	4719	7
18	6620	1
18	6621	1
18	4798	2
18	6622	1
18	4845	5
18	4857	1
18	4863	14
18	6623	1
18	6624	2
18	6625	7
18	4918	3
18	4932	3
18	6626	1
18	4972	2
18	5001	12
18	5012	2
18	5021	15
18	5035	13
18	6627	1
18	5042	12
18	5055	3
18	5085	4
18	5154	1
18	5164	2
18	5172	8
18	5193	1
18	6628	2
18	6629	1
18	6630	1
18	5275	1
18	5301	5
18	6631	2
18	5307	3
18	5327	1
18	5355	1
18	5359	1
18	5403	1
18	5405	1
18	5410	1
18	5411	4
18	5490	2
18	5495	1
18	5503	1
18	5509	2
18	6632	5
18	5558	1
18	5559	1
18	6633	1
18	5636	1
18	6634	2
18	5670	2
18	5715	1
18	5719	1
18	5750	2
18	5755	1
18	5833	1
18	5845	1
18	5848	3
18	5851	1
18	5873	1
18	6635	1
18	5920	2
18	5973	1
18	6636	1
18	5999	1
18	6007	1
18	6019	3
18	6637	3
18	6131	3
18	6145	1
18	6172	1
18	6638	1
18	6639	3
18	6204	1
18	6224	2
18	6640	1
18	6641	1
18	6283	1
18	6642	1
18	6324	4
18	6379	3
19	1903	1
19	1994	1
19	6643	1
19	5517	1
20	5355	2
21	221	1
21	812	1
21	1054	1
21	1839	1
21	2225	1
21	2890	2
21	3180	1
21	3593	1
21	4521	1
21	5288	1
21	5585	1
21	6277	3
21	6338	1
22	6644	2
23	266	3
23	1142	1
23	6645	2
23	2134	2
23	2367	1
23	2554	1
23	3336	1
23	3617	1
23	4197	1
23	6646	1
23	4735	2
23	4973	1
23	5589	2
24	3774	2
25	931	4
26	6536	1
26	5413	1
26	6118	1
27	6647	5
27	27	1
27	6648	1
27	563	1
27	653	1
27	731	5
27	736	5
27	922	1
27	964	1
27	1161	1
27	1311	1
27	1910	5
27	2155	1
27	2647	1
27	3302	1
27	3664	1
27	3686	1
27	3716	1
27	3776	1
27	4623	1
27	4733	1
27	4833	5
27	4863	5
27	5023	1
27	5288	5
27	5634	5
27	5770	1
27	5887	1
27	6074	1
27	6263	5
27	6277	5
28	5638	1
29	1597	1
29	1975	1
29	2317	1
29	2394	1
29	2823	1
29	3687	1
29	3736	1
29	3997	1
30	1018	1
30	3258	2
30	4265	2
31	1214	1
31	6649	2
31	3223	1
31	3523	4
31	3883	8
31	4508	1
31	5355	6
32	1850	1
32	2367	1
32	2745	1
32	3726	6
33	30	1
33	291	1
33	309	1
33	459	2
33	6650	1
33	1018	1
33	1349	1
33	1483	1
33	1845	1
33	1988	1
33	3077	1
33	3980	1
33	6651	1
33	4265	5
33	5050	1
33	5268	1
33	5398	1
33	5515	1
34	34	2
34	37	7
34	390	1
34	556	3
34	6652	1
34	1192	1
34	1242	4
34	1282	1
34	1377	16
34	1439	1
34	1483	1
34	1559	2
34	1586	11
34	1772	7
34	1988	1
34	2030	1
34	6653	1
34	6654	2
34	2414	7
34	2438	8
34	2557	3
34	2583	7
34	3188	3
34	3293	15
34	3362	20
34	3426	1
34	3641	22
34	4228	10
34	4265	4
34	4273	2
34	4403	1
34	4777	3
34	5046	1
34	5085	7
34	5117	1
34	5128	4
34	5172	68
34	5370	1
34	5517	20
34	5616	10
34	5652	1
34	5727	15
34	5913	1
34	5945	2
34	6131	23
35	6655	1
35	34	1
35	237	1
35	6656	1
35	6657	1
35	457	1
35	612	1
35	6658	1
35	680	1
35	6652	1
35	906	1
35	913	1
35	1055	1
35	6659	1
35	1192	1
35	1223	1
35	1319	1
35	6660	1
35	6661	1
35	2030	1
35	2096	1
35	2118	1
35	2136	1
35	2179	4
35	2368	1
35	2437	1
35	2612	2
35	2629	2
35	2655	1
35	2753	2
35	2777	1
35	2778	1
35	2811	1
35	6662	1
35	2958	1
35	2969	1
35	3289	1
35	3423	1
35	3427	1
35	3644	1
35	3687	1
35	6663	1
35	3943	1
35	4039	1
35	6664	1
35	6665	1
35	4888	1
35	5001	1
35	5042	2
35	5270	1
35	5275	1
35	5365	1
35	5405	1
35	5755	1
35	6012	1
35	6021	1
35	6145	1
35	6666	1
35	6267	1
35	6343	1
36	461	1
36	921	1
36	1168	1
36	2502	1
36	2898	1
36	3630	1
36	5035	2
36	5759	1
37	34	2
37	692	1
37	2136	1
37	2358	3
37	2417	3
37	2583	3
37	2612	4
37	3258	4
37	4932	3
37	5085	3
37	5172	2
37	5616	6
37	6280	1
38	38	7
38	566	2
38	1780	2
38	2849	2
38	3904	2
38	4723	2
38	6413	2
39	1349	1
39	1845	1
39	3108	1
39	4032	1
39	4265	2
40	6667	2
40	643	2
40	739	1
40	1243	2
40	6668	2
40	1817	2
40	2910	2
40	4022	4
40	5089	2
40	6669	2
40	6670	1
40	5467	2
40	6671	1
40	6062	2
41	70	1
41	943	1
41	1972	1
41	2205	2
41	2867	2
41	3258	1
41	3726	2
41	3777	2
41	4226	2
41	4302	2
41	6672	1
41	5172	3
41	5616	2
41	5662	1
41	6131	4
42	18	1
42	42	1
42	45	1
42	6673	1
42	199	1
42	331	1
42	6536	2
42	420	2
42	450	1
42	663	11
42	704	8
42	731	4
42	736	1
42	799	1
42	880	7
42	916	1
42	930	1
42	1172	2
42	1224	1
42	1297	15
42	1311	3
42	1370	2
42	1403	1
42	1514	2
42	1555	1
42	1573	1
42	1649	2
42	1674	2
42	1729	2
42	1766	20
42	1845	1
42	1850	3
42	1910	1
42	1969	3
42	2005	1
42	2047	2
42	2131	1
42	2193	1
42	2317	6
42	2330	2
42	2336	5
42	2353	14
42	2367	1
42	6585	1
42	2520	1
42	2558	5
42	2569	6
42	2622	1
42	2745	11
42	2796	1
42	2803	7
42	2868	16
42	3024	2
42	3085	7
42	3331	2
42	3343	1
42	3353	2
42	6674	1
42	3486	1
42	3519	37
42	3530	2
42	3541	2
42	3612	1
42	3726	6
42	3785	3
42	4032	1
42	6675	1
42	4225	7
42	4277	3
42	4302	1
42	4405	1
42	4598	1
42	4861	2
42	4965	1
42	5082	1
42	5149	4
42	5285	2
42	5327	1
42	5413	2
42	5436	1
42	5641	2
42	6676	3
42	6058	1
43	326	1
43	3774	1
44	49	7
44	484	1
44	6677	1
44	6678	1
44	1231	1
44	6679	1
44	2439	1
44	3072	1
44	3488	1
44	6680	1
44	3980	1
44	4264	1
44	4320	5
44	6681	1
44	4397	1
44	6682	1
44	5301	4
44	5526	1
44	5558	1
44	6053	1
45	6683	35
45	6684	3
45	42	62
45	45	42
45	6685	35
45	263	39
45	332	1
45	476	32
45	529	38
45	600	11
45	604	1
45	6686	1
45	6687	32
45	6688	6
45	6689	5
45	763	39
45	788	42
45	6690	1
45	811	14
45	6691	35
45	6692	31
45	6693	1
45	927	35
45	931	32
45	975	1
45	6694	3
45	1145	28
45	6695	1
45	6696	38
45	6697	1
45	1325	35
45	1363	42
45	1384	28
45	1390	39
45	1661	1
45	6698	1
45	1786	32
45	6699	39
45	1854	35
45	1939	42
45	6700	1
45	2016	1
45	2150	42
45	6701	32
45	6702	53
45	6703	35
45	6704	32
45	6705	41
45	6706	53
45	6707	8
45	6708	35
45	6709	32
45	6710	35
45	6711	53
45	6712	26
45	6713	32
45	6714	18
45	6715	53
45	6716	35
45	6717	35
45	6718	18
45	6719	50
45	6720	35
45	6721	18
45	6722	35
45	6723	53
45	6724	35
45	6725	61
45	6726	35
45	6727	32
45	6728	32
45	2370	45
45	2440	50
45	2551	35
45	2566	36
45	2577	32
45	2606	42
45	2648	32
45	6729	31
45	2732	39
45	2745	63
45	2823	62
45	2835	32
45	2854	32
45	2868	62
45	6730	41
45	2950	48
45	2965	56
45	6731	32
45	2975	1
45	3068	8
45	6732	32
45	3307	31
45	3310	50
45	3439	28
45	3442	1
45	3449	38
45	3489	32
45	6733	3
45	3553	47
45	3556	31
45	6734	31
45	3667	45
45	3698	35
45	3726	4
45	6735	4
45	6736	39
45	6737	35
45	4222	1
45	4234	31
45	4295	42
45	4300	35
45	4306	62
45	4317	62
45	6738	32
45	6739	35
45	4418	46
45	6740	4
45	6741	4
45	4741	42
45	6742	31
45	4775	39
45	4786	1
45	4817	35
45	4861	42
45	6743	1
45	5018	32
45	5036	49
45	6744	1
45	5167	49
45	5170	42
45	5285	63
45	6745	1
45	6746	4
45	5413	62
45	5626	35
45	5636	1
45	5649	49
45	5674	4
45	5738	1
45	5771	1
45	6747	5
45	5973	1
45	6007	35
45	6052	39
45	6055	1
45	6748	1
45	6107	38
45	6150	35
45	6172	1
45	6749	31
45	6750	31
45	6751	35
45	6353	38
45	6752	4
45	6753	35
46	11	3
46	96	1
46	235	2
46	286	1
46	6536	1
46	403	1
46	768	1
46	786	2
46	883	1
46	905	1
46	1013	1
46	1094	1
46	1205	1
46	1510	1
46	1604	1
46	6754	1
46	2052	2
46	6755	1
46	2186	1
46	2911	1
46	2917	1
46	3030	1
46	3187	1
46	3535	1
46	6756	1
46	3680	1
46	3721	1
46	3726	1
46	6757	1
46	6758	1
46	3841	1
46	3852	1
46	3860	1
46	3883	1
46	3933	1
46	4017	1
46	4069	1
46	6759	1
46	4264	1
46	4433	1
46	4534	1
46	4756	1
46	6760	1
46	4843	1
46	5010	1
46	5098	1
46	5275	1
46	5355	1
46	5507	1
46	6761	1
46	5715	1
46	5845	1
46	6084	1
46	6304	1
46	6348	1
46	6384	1
47	11	1
47	2275	1
48	3258	1
49	44	10
49	49	1
49	6762	1
49	96	2
49	237	1
49	266	2
49	457	2
49	485	1
49	490	1
49	508	1
49	512	2
49	529	1
49	536	1
49	540	1
49	608	1
49	827	1
49	857	2
49	863	1
49	915	1
49	949	1
49	978	1
49	1037	1
49	1040	1
49	1225	1
49	1231	4
49	1325	2
49	1349	10
49	1525	4
49	6763	1
49	1552	6
49	1607	4
49	1722	1
49	1774	6
49	1845	1
49	1975	11
49	2028	4
49	2090	1
49	2136	29
49	6764	1
49	2358	2
49	2370	2
49	2577	1
49	2578	2
49	2588	2
49	2612	5
49	2629	4
49	2633	1
49	2644	39
49	2648	4
49	6765	1
49	2683	1
49	2729	5
49	2795	1
49	2800	1
49	2823	3
49	2868	14
49	2924	1
49	2932	1
49	2974	8
49	6766	1
49	3026	1
49	3091	1
49	3150	1
49	3258	2
49	3301	1
49	3325	1
49	6767	1
49	3444	12
49	3449	1
49	3488	3
49	3606	5
49	3630	1
49	3680	3
49	3726	14
49	3748	1
49	3816	2
49	3930	3
49	3943	2
49	3970	10
49	4032	2
49	4039	1
49	4062	1
49	4080	3
49	4320	33
49	4483	5
49	4498	1
49	4653	1
49	4691	7
49	4741	2
49	4798	1
49	4833	1
49	4889	2
49	4903	1
49	4918	3
49	4927	1
49	4982	1
49	5042	21
49	5097	2
49	5112	1
49	5125	5
49	5204	2
49	5224	1
49	5275	19
49	6768	1
49	5376	4
49	5466	13
49	5507	1
49	5750	1
49	5872	3
49	5878	1
49	6769	1
49	5993	2
49	6084	11
49	6110	2
49	6125	1
49	6198	1
49	6770	1
49	6406	2
50	499	1
50	614	40
50	1256	40
50	1515	25
50	2082	39
50	6771	1
50	2216	40
50	2247	40
50	2565	40
50	2829	41
50	3675	40
50	3758	41
50	6772	1
50	6773	3
50	6774	1
50	6775	1
50	5383	40
50	5512	40
50	6776	1
50	5685	40
50	5956	40
50	6046	40
51	1319	1
51	6777	1
51	4454	1
51	5042	1
52	6491	1
52	6778	2
52	56	2
52	64	2
52	6779	2
52	6780	2
52	6781	2
52	399	2
52	6782	2
52	6783	2
52	6784	2
52	6785	2
52	6786	2
52	6787	2
52	6788	2
52	6789	2
52	6790	2
52	805	2
52	818	2
52	6791	2
52	994	2
52	1026	2
52	1106	2
52	6792	2
52	6793	2
52	1226	2
52	6794	2
52	1259	2
52	6795	2
52	6796	2
52	1461	2
52	1621	2
52	6797	2
52	1673	2
52	6798	2
52	6799	2
52	1857	2
52	6800	2
52	6801	2
52	6802	2
52	6803	2
52	6804	2
52	6805	2
52	6806	2
52	2410	2
52	6807	2
52	6808	2
52	2516	2
52	2520	2
52	6809	2
52	3073	2
52	6810	2
52	3306	2
52	3502	2
52	3584	2
52	3638	2
52	6811	2
52	4080	2
52	4089	2
52	4110	2
52	6812	2
52	4152	2
52	6813	2
52	4258	2
52	4262	2
52	4338	2
52	4367	2
52	6814	2
52	6815	2
52	4401	2
52	4446	2
52	6816	2
52	6817	2
52	6818	2
52	6819	2
52	6820	2
52	6821	2
52	6822	2
52	5066	2
52	6823	2
52	5273	2
52	6824	2
52	5449	2
52	6825	2
52	5506	2
52	5584	2
52	5632	2
52	5989	2
52	5997	2
52	6022	2
52	6826	2
52	6827	2
52	6341	2
52	6402	2
52	6828	2
53	11	7
53	2569	1
53	3971	2
53	5413	1
54	266	3
55	5355	6
56	930	2
56	3258	1
56	4074	3
56	4306	5
57	6829	6
57	4032	6
57	5729	6
58	6830	2
58	2581	1
58	5030	8
58	6831	1
58	6089	2
59	6510	4
59	65	6
59	6832	1
59	6833	9
59	849	8
59	1225	7
59	1461	9
59	1621	9
59	1855	7
59	1915	1
59	1977	7
59	1991	1
59	2028	8
59	2368	2
59	2553	7
59	6834	7
59	2874	3
59	2954	1
59	3063	7
59	3301	8
59	3421	1
59	3579	1
59	3828	1
59	6835	1
59	3931	9
59	3965	8
59	6836	1
59	4074	1
59	4216	1
59	4446	7
59	6820	8
59	6837	6
59	5011	7
59	6838	7
59	5384	1
59	6839	8
59	5434	1
59	5689	3
59	5921	7
59	6840	8
59	6154	9
59	6243	1
59	6841	1
59	6842	1
60	362	2
60	484	2
60	731	1
60	816	2
60	817	1
60	1352	2
60	2136	2
60	2612	1
60	2868	1
60	3263	2
60	3353	2
60	3687	2
60	3726	2
60	5042	2
60	5558	2
60	5864	2
60	5920	2
61	3310	1
62	62	2
62	6843	2
62	6844	2
62	1694	2
62	2076	2
62	2211	2
62	2441	2
62	2477	2
62	2581	2
62	2671	2
62	2880	2
62	3091	2
62	3591	2
62	3837	2
62	3954	2
62	3965	2
62	4043	2
62	4688	2
62	5035	2
62	5119	2
62	5333	2
62	6845	2
62	5796	2
62	6846	2
63	63	1
63	6847	1
64	225	1
64	604	4
64	930	1
64	2950	8
64	6262	2
65	1621	2
66	7	6
66	23	2
66	42	47
66	44	11
66	49	15
66	66	3
66	81	6
66	6541	1
66	181	14
66	185	1
66	6848	12
66	225	52
66	266	101
66	6546	5
66	6849	5
66	6536	16
66	558	18
66	570	36
66	604	52
66	608	6
66	623	12
66	641	3
66	689	15
66	704	8
66	731	9
66	747	12
66	809	15
66	931	52
66	6850	11
66	1123	52
66	1214	11
66	1224	24
